,dienophile,diene,ΔG TS_endo_1,ΔG TS_endo_2,ΔG TS_exo_1,ΔG TS_exo_2,ΔG Product_endo_1,ΔG Product_endo_2,ΔG Product_exo_1,ΔG Product_exo_2,pz_pop_C1_D,pz_pop_C2_D,pz_pop_C3_D,pz_pop_C4_D,LUMO_D,HOMO_D,Sigma p_1_D,Sigma p_4_D,Sigma p_2_D,Sigma p_3_D,NBO_1_D,NBO_2_D,NBO_3_D,NBO_4_D,sterio_D_1,sterio_D_2,sterio_D_3,sterio_D_4,Volume_D_1,Volume_D_4,Volume_D_2,Volume_D_3,pz_pop_C1_dPh,pz_pop_C2_dPh,LUMO_dPh,HOMO_dPh,Sigma_P_1dPh,Sigma_P_2dPh,NBO_1dPh,NBO_2_dPh,sterio_dPh_1,sterio_dPh_2,Volume_dPh_1,Volume_dPh_2,LUMO_D - HOMO_dPh,LUMO_dPh - HOMO_D,Min(TS_1),Min(TS_2),Min_TSـall,Min(TS_1) - Min(TS_2),Min(Product_1),Min(Product_2),Min(Product_1) - Min(Product_2),min_gap,target_raw,target_scaled
894,1_1,4_6_4_9,39.737,39.737,39.339,39.339,-25.406,-25.406,-25.679,-25.679,0.993,1.115,0.87,1.172,-0.762,-7.659,-0.17,0.42,0.0,-0.27,-0.133,0.247,-0.35,0.419,1.5,1.0,1.53,1.1,185.535,291.269,60.96,334.486,1.061,1.061,1.545,-8.806,0.06,0.06,0.124,0.124,1.08,1.08,98.427,98.427,8.044,9.204,39.339,39.339,39.339,0.0,-25.679,-25.679,0.0,8.044,39.339,0.013545412886025846
398,4_5,3_6_4_3,42.612,43.219,45.905,45.762,-18.798,-2.783,-9.567,-13.229,1.142,0.972,1.129,0.956,0.642,-6.97,-0.27,-0.27,0.0,-0.27,0.015,0.23,0.234,-0.392,1.53,1.0,1.53,1.53,334.486,334.486,60.96,334.486,0.999,1.017,1.462,-8.094,-0.17,-0.2,-0.228,-0.241,1.5,2.25,185.535,642.238,8.736,8.433,42.612,43.219,42.612,-0.607,-18.798,-13.229,-5.568,8.433,42.612,0.3429040026820219
323,4_8,3_1_3_8,33.414,36.141,35.654,38.762,-6.443,-7.751,-16.92,-11.113,0.823,1.239,0.894,1.15,-1.069,-8.053,-0.27,0.45,0.66,0.06,0.318,0.257,-0.365,0.525,1.53,1.02,1.08,1.75,334.486,467.957,164.182,98.427,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,7.829,7.888,33.414,36.141,33.414,-2.728,-16.92,-11.113,-5.807,7.829,33.414,-0.582681181840914
519,4_4,4_3_3_5,45.076,45.076,46.519,46.519,-10.032,-10.032,-16.064,-16.064,1.037,1.013,1.005,1.039,0.198,-7.787,-0.17,-0.2,0.06,0.06,-0.275,0.263,0.338,0.348,1.5,1.08,1.08,2.25,185.535,642.238,98.427,98.427,1.012,1.013,1.714,-8.088,-0.17,-0.17,-0.243,-0.243,1.5,1.5,185.535,185.535,8.286,9.501,45.076,45.076,45.076,0.0,-16.064,-16.064,0.0,8.286,45.076,0.5908537629195206
916,6_8,1_3_6_7,30.066,27.246,30.671,27.919,-28.008,-19.577,-27.834,-26.533,1.087,0.984,1.033,0.974,-0.822,-7.391,0.06,-0.01,0.06,0.0,0.159,0.233,0.305,-0.302,1.08,1.08,1.0,2.7,98.427,636.378,98.427,60.96,0.895,1.043,-0.348,-9.411,0.0,0.45,-0.35,-0.368,1.0,1.75,60.96,467.957,8.59,7.043,30.066,27.246,27.246,2.819,-28.008,-26.533,-1.475,7.043,27.246,-1.203360614123744
922,1_5,5_3_1_8,41.651,39.079,42.716,41.081,-2.83,-13.254,-20.731,-26.744,1.002,1.015,1.018,0.961,-1.867,-8.363,-0.2,0.45,0.06,0.66,-0.231,0.271,0.398,-0.146,2.25,1.08,1.02,1.75,642.238,467.957,98.427,164.182,1.011,1.054,1.418,-8.429,0.06,-0.2,0.22,-0.329,1.08,2.25,98.427,642.238,6.562,9.781,41.651,39.079,39.079,2.573,-20.731,-26.744,6.012,6.562,39.079,-0.012618117009164573
5,2_8,5_2_2_5,80.906,82.844,87.016,81.682,34.147,32.21,31.97,31.978,1.092,1.051,1.051,1.092,1.218,-7.646,-0.2,-0.2,-0.2,-0.2,-0.228,0.228,-0.016,-0.016,2.25,2.25,2.25,2.25,642.238,642.238,642.238,642.238,0.99,0.949,-1.494,-9.69,0.66,0.45,-0.29,-0.26,1.02,1.75,164.182,467.957,10.908,6.152,80.906,81.682,80.906,-0.776,31.97,31.978,-0.007,6.152,80.906,4.196389440399059
731,4_5,2_6_4_1,40.239,41.714,41.739,42.045,-22.165,-22.063,-20.941,-20.753,0.994,1.072,1.056,1.161,-1.026,-8.033,0.66,0.06,0.0,-0.27,0.223,0.233,0.171,-0.188,1.02,1.0,1.53,1.08,164.182,98.427,60.96,334.486,0.999,1.017,1.462,-8.094,-0.17,-0.2,-0.228,-0.241,1.5,2.25,185.535,642.238,7.068,9.495,40.239,41.714,40.239,-1.475,-22.165,-22.063,-0.101,7.068,40.239,0.10411147790783938
465,4_9,4_6_6_5,37.76,35.733,41.603,39.392,-5.882,-7.585,-7.358,-15.067,1.008,1.044,1.044,1.007,0.419,-7.403,-0.17,-0.2,0.0,0.0,-0.21,0.232,-0.277,-0.278,1.5,1.0,1.0,2.25,185.535,642.238,60.96,60.96,0.875,1.066,-0.546,-8.904,-0.17,0.42,-0.127,-0.385,1.5,1.1,185.535,291.269,9.322,6.857,37.76,35.733,35.733,2.027,-7.358,-15.067,7.709,6.857,35.733,-0.3493226209680411
97,1_8,1_2_2_4,63.284,64.929,65.459,62.596,2.787,4.388,-0.97,0.08,1.119,1.104,1.017,0.998,1.151,-7.933,0.06,-0.17,-0.2,-0.2,0.222,0.22,-0.118,-0.041,1.08,2.25,2.25,1.5,98.427,185.535,642.238,642.238,0.894,1.125,-0.239,-9.257,0.06,0.45,0.324,-0.475,1.08,1.75,98.427,467.957,10.409,7.693,63.284,62.596,62.596,0.688,-0.97,0.08,-1.05,7.693,62.596,2.3538731620108266
266,2_7,3_4_4_4,36.411,34.561,37.055,36.071,-15.323,-8.307,-9.248,-9.671,1.029,1.104,0.975,1.104,0.867,-6.884,-0.27,-0.17,-0.27,-0.27,0.093,0.233,0.16,0.24,1.53,1.53,1.53,1.5,334.486,185.535,334.486,334.486,1.095,0.903,-1.149,-8.015,0.66,-0.01,-0.373,-0.136,1.02,2.7,164.182,636.378,8.882,5.734,36.411,34.561,34.561,1.851,-15.323,-9.671,-5.652,5.734,34.561,-0.4672597634186693
357,5_9,4_2_1_3,47.508,52.176,51.396,54.937,1.937,6.764,-7.565,-12.082,0.955,1.165,1.045,1.027,0.05,-7.607,-0.17,-0.27,-0.2,0.66,0.248,0.244,-0.285,-0.035,1.5,2.25,1.02,1.53,185.535,334.486,642.238,164.182,0.876,1.056,-0.708,-8.875,-0.2,0.42,-0.122,-0.373,2.25,1.1,642.238,291.269,8.925,6.899,47.508,52.176,47.508,-4.668,-7.565,-12.082,4.517,6.899,47.508,0.8355833964006885
868,4_6,2_1_2_1,34.711,32.279,34.095,33.464,-24.006,-24.364,-24.322,-24.827,0.979,1.091,1.013,1.059,-1.743,-8.647,0.66,0.06,0.66,-0.2,0.293,0.236,-0.142,-0.071,1.02,1.02,2.25,1.08,164.182,98.427,164.182,642.238,0.975,1.037,1.376,-8.571,-0.17,0.0,-0.226,-0.472,1.5,1.0,185.535,60.96,6.827,10.023,34.095,32.279,32.279,1.817,-24.322,-24.827,0.504,6.827,32.279,-0.6968950527295343
798,2_2,3_4_6_3,23.911,23.911,21.562,21.562,-21.125,-21.125,-22.583,-22.583,1.142,0.972,1.129,0.956,0.642,-6.97,-0.27,-0.27,-0.27,0.0,0.015,0.23,0.234,-0.392,1.53,1.53,1.0,1.53,334.486,334.486,334.486,60.96,0.978,0.978,-1.736,-9.745,0.66,0.66,-0.268,-0.268,1.02,1.02,164.182,164.182,10.387,5.235,21.562,21.562,21.562,0.0,-22.583,-22.583,0.0,5.235,21.562,-1.7753356292170648
380,3_7,2_6_6_6,36.414,33.483,37.509,34.694,-10.173,-17.659,-12.289,-12.73,1.102,0.913,1.029,0.965,-1.068,-8.352,0.66,0.0,0.0,0.0,-0.374,0.291,-0.152,-0.294,1.02,1.0,1.0,1.0,164.182,60.96,60.96,60.96,0.967,1.124,0.024,-7.025,-0.27,-0.01,0.156,-0.362,1.53,2.7,334.486,636.378,5.958,8.376,36.414,33.483,33.483,2.931,-12.289,-17.659,5.37,5.958,33.483,-0.5757377835225753
631,1_6,3_2_1_9,38.223,39.415,38.094,39.866,-18.414,-18.313,-18.575,-18.444,0.954,1.12,1.019,1.074,-1.628,-7.678,-0.27,0.42,-0.2,0.66,0.197,0.235,-0.143,-0.082,1.53,2.25,1.02,1.1,334.486,291.269,642.238,164.182,0.983,1.082,1.33,-8.949,0.06,0.0,0.223,-0.568,1.08,1.0,98.427,60.96,7.321,9.008,38.094,39.415,38.094,-1.321,-18.575,-18.444,-0.131,7.321,38.094,-0.11173764372748282
381,1_9,3_4_6_2,32.754,35.177,34.25,35.922,-9.947,-15.463,-13.258,-12.745,1.158,0.996,1.113,0.943,-0.887,-7.295,-0.27,0.66,-0.27,0.0,-0.393,0.29,-0.177,0.157,1.53,1.53,1.0,1.02,334.486,164.182,334.486,60.96,0.895,1.103,-0.687,-9.217,0.06,0.42,0.317,-0.467,1.08,1.1,98.427,291.269,8.33,6.607,32.754,35.177,32.754,-2.423,-13.258,-15.463,2.204,6.607,32.754,-0.6490962961902443
490,7_9,1_6_1_4,34.816,34.826,35.464,35.54,-12.997,-13.754,-15.318,-15.589,1.031,1.129,1.118,0.881,-0.51,-8.176,0.06,-0.17,0.0,0.66,0.266,0.225,-0.355,-0.213,1.08,1.0,1.02,1.5,98.427,185.535,60.96,164.182,0.939,1.048,-1.088,-8.015,-0.01,0.42,-0.156,-0.35,2.7,1.1,636.378,291.269,7.505,7.087,34.816,34.826,34.816,-0.01,-15.318,-15.589,0.271,7.087,34.816,-0.4415993783291552
118,6_8,5_2_4_7,51.25,49.191,53.39,49.036,-0.557,0.182,2.746,-2.329,1.002,1.022,0.879,1.154,-0.078,-7.105,-0.2,-0.01,-0.2,-0.27,-0.191,0.238,-0.07,0.341,2.25,2.25,1.53,2.7,642.238,636.378,642.238,334.486,0.895,1.043,-0.348,-9.411,0.0,0.45,-0.35,-0.368,1.0,1.75,60.96,467.957,9.333,6.756,51.25,49.036,49.036,2.214,-0.557,-2.329,1.773,6.756,49.036,0.9893444490155009
900,3_3,1_1_6_4,36.727,36.727,37.678,37.678,-24.287,-24.287,-25.808,-25.808,0.897,1.142,1.106,1.035,-0.554,-8.161,0.06,-0.17,0.66,0.0,0.347,0.244,-0.285,-0.272,1.08,1.02,1.0,1.5,98.427,185.535,164.182,60.96,1.074,1.074,1.92,-7.114,-0.27,-0.27,0.023,0.023,1.53,1.53,334.486,334.486,6.56,10.081,36.727,36.727,36.727,0.0,-25.808,-25.808,0.0,6.56,36.727,-0.24929743359950474
250,2_3,2_6_4_5,39.571,39.598,42.808,43.238,-8.892,-6.558,-15.417,-9.054,1.151,1.025,1.032,0.978,-0.964,-7.795,0.66,-0.2,0.0,-0.27,-0.365,0.294,-0.179,0.26,1.02,1.0,1.53,2.25,164.182,642.238,60.96,334.486,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,7.293,7.806,39.571,39.598,39.571,-0.027,-15.417,-9.054,-6.363,7.293,39.571,0.03689133186942664
523,7_7,5_1_1_9,36.727,36.727,40.734,40.734,-5.684,-5.684,-16.099,-16.099,0.788,1.139,1.01,0.942,-2.291,-8.648,-0.2,0.42,0.66,0.66,-0.015,0.268,-0.2,-0.084,2.25,1.02,1.02,1.1,642.238,291.269,164.182,164.182,1.002,1.002,-0.542,-7.282,-0.01,-0.01,-0.228,-0.228,2.7,2.7,636.378,636.378,4.991,8.107,36.727,36.727,36.727,0.0,-16.099,-16.099,0.0,4.991,36.727,-0.24929743359950474
9,3_3,4_2_2_5,80.367,80.367,79.024,79.024,28.047,28.047,21.057,21.057,1.142,1.094,0.994,1.02,1.217,-7.666,-0.17,-0.2,-0.2,-0.2,-0.235,0.232,-0.025,-0.021,1.5,2.25,2.25,2.25,185.535,642.238,642.238,642.238,1.074,1.074,1.92,-7.114,-0.27,-0.27,0.023,0.023,1.53,1.53,334.486,334.486,8.331,9.586,79.024,79.024,79.024,0.0,21.057,21.057,0.0,8.331,79.024,4.007005735542333
196,1_9,3_1_1_3,35.492,35.489,38.777,38.777,-3.354,-5.211,-7.195,-7.191,0.923,1.19,1.19,0.923,-0.398,-7.719,-0.27,-0.27,0.66,0.66,0.267,0.249,-0.283,-0.283,1.53,1.02,1.02,1.53,334.486,334.486,164.182,164.182,0.895,1.103,-0.687,-9.217,0.06,0.42,0.317,-0.467,1.08,1.1,98.427,291.269,8.819,7.032,35.492,35.489,35.489,0.003,-7.195,-7.191,-0.004,7.032,35.489,-0.3738760874850662
603,5_7,4_3_1_2,44.67,40.639,38.191,40.102,-18.816,-15.332,-19.975,-17.798,0.995,1.012,1.045,0.978,-2.102,-8.456,-0.17,0.66,0.06,0.66,-0.256,0.319,-0.13,0.381,1.5,1.08,1.02,1.02,185.535,164.182,98.427,164.182,1.04,1.094,0.231,-7.776,-0.2,-0.01,-0.199,-0.259,2.25,2.7,642.238,636.378,5.674,8.687,38.191,40.102,38.191,-1.91,-19.975,-17.798,-2.177,5.674,38.191,-0.10197663449735389
81,6_9,4_2_2_6,51.962,57.184,54.445,54.65,3.091,2.237,1.873,1.676,1.029,1.011,1.093,1.137,1.079,-7.757,-0.17,0.0,-0.2,-0.2,-0.222,0.235,-0.044,-0.019,1.5,2.25,2.25,1.0,185.535,60.96,642.238,642.238,0.896,1.023,-0.657,-9.131,0.0,0.42,-0.355,-0.364,1.0,1.1,60.96,291.269,10.21,7.1,51.962,54.65,51.962,-2.688,1.873,1.676,0.197,7.1,51.962,1.283784789297531
783,9_9,2_2_6_8,32.433,32.433,33.206,33.206,-12.064,-12.064,-22.198,-22.198,1.097,0.894,1.002,1.095,-1.407,-8.465,0.66,0.45,-0.2,0.0,-0.36,0.3,0.061,-0.172,1.02,2.25,1.0,1.75,164.182,467.957,642.238,60.96,0.947,0.946,-1.736,-9.188,0.42,0.42,-0.281,-0.281,1.1,1.1,291.269,291.269,7.782,6.729,32.433,32.433,32.433,0.0,-22.198,-22.198,0.0,6.729,32.433,-0.681398192714691
587,4_9,3_4_6_5,37.342,34.768,40.149,39.3,-8.694,-7.7,-8.601,-17.556,1.02,1.08,1.132,1.103,0.64,-6.885,-0.27,-0.2,-0.27,0.0,0.076,0.226,0.199,-0.311,1.53,1.53,1.0,2.25,334.486,642.238,334.486,60.96,0.875,1.066,-0.546,-8.904,-0.17,0.42,-0.127,-0.385,1.5,1.1,185.535,291.269,9.543,6.339,37.342,34.768,34.768,2.574,-8.694,-17.556,8.861,6.339,34.768,-0.4464295684636521
797,5_8,2_4_1_1,41.611,37.866,40.326,38.957,-7.387,-7.008,-21.737,-22.549,0.871,1.17,0.895,1.208,-1.214,-8.417,0.66,0.06,-0.27,0.66,0.398,0.257,-0.311,0.435,1.02,1.53,1.02,1.08,164.182,98.427,334.486,164.182,0.871,1.076,-0.346,-8.89,-0.2,0.45,-0.115,-0.378,2.25,1.75,642.238,467.957,7.676,8.071,40.326,37.866,37.866,2.46,-21.737,-22.549,0.811,7.676,37.866,-0.13468104686634244
239,2_5,3_4_4_5,45.295,49.464,48.923,57.378,2.192,11.871,-10.746,-8.672,1.031,1.09,0.971,1.098,0.749,-6.914,-0.27,-0.2,-0.27,-0.27,0.095,0.233,0.161,0.254,1.53,1.53,1.53,2.25,334.486,642.238,334.486,334.486,1.102,0.862,-0.393,-8.926,0.66,-0.2,-0.389,-0.1,1.02,2.25,164.182,642.238,9.675,6.521,45.295,49.464,45.295,-4.169,-10.746,-8.672,-2.074,6.521,45.295,0.6128915054081621
290,5_9,3_6_3_8,40.695,44.23,41.531,48.079,4.134,4.933,-12.572,-10.153,0.912,1.165,0.892,1.174,-0.657,-7.606,-0.27,0.45,0.0,0.06,0.225,0.233,-0.449,0.51,1.53,1.0,1.08,1.75,334.486,467.957,60.96,98.427,0.876,1.056,-0.708,-8.875,-0.2,0.42,-0.122,-0.373,2.25,1.1,642.238,291.269,8.218,6.898,40.695,44.23,40.695,-3.536,-12.572,-10.153,-2.42,6.898,40.695,0.14999828418555863
211,3_9,5_2_6_7,43.808,40.908,46.875,48.992,4.037,2.365,-13.365,-7.82,1.007,1.004,1.062,1.112,-0.31,-7.073,-0.2,-0.01,-0.2,0.0,-0.207,0.233,-0.042,-0.21,2.25,2.25,1.0,2.7,642.238,636.378,642.238,60.96,0.875,1.158,-0.377,-8.19,-0.27,0.42,0.224,-0.481,1.53,1.1,334.486,291.269,7.88,6.696,43.808,40.908,40.908,2.9,-13.365,-7.82,-5.545,6.696,40.908,0.17143225290738798
717,4_5,4_3_1_6,38.066,35.913,38.784,36.301,-7.69,-24.604,-21.772,-20.523,1.029,1.019,1.098,0.883,-0.93,-8.195,-0.17,0.0,0.06,0.66,-0.265,0.264,0.391,-0.241,1.5,1.08,1.02,1.0,185.535,60.96,98.427,164.182,0.999,1.017,1.462,-8.094,-0.17,-0.2,-0.228,-0.241,1.5,2.25,185.535,642.238,7.164,9.657,38.066,35.913,35.913,2.153,-21.772,-24.604,2.832,7.164,35.913,-0.3312094079636784
359,3_9,3_3_1_3,37.502,35.03,43.47,41.478,-4.056,-4.972,-5.67,-12.149,0.878,1.212,0.982,1.063,-0.297,-7.407,-0.27,-0.27,0.06,0.66,0.273,0.25,-0.349,0.33,1.53,1.08,1.02,1.53,334.486,334.486,98.427,164.182,0.875,1.158,-0.377,-8.19,-0.27,0.42,0.224,-0.481,1.53,1.1,334.486,291.269,7.893,7.03,37.502,35.03,35.03,2.472,-5.67,-12.149,6.479,7.03,35.03,-0.42006478064619074
449,1_9,1_2_1_3,40.633,39.443,42.424,38.248,-13.26,-13.967,-14.671,-14.741,1.041,1.079,1.184,0.928,-0.073,-7.794,0.06,-0.27,-0.2,0.66,0.251,0.227,-0.123,-0.287,1.08,2.25,1.02,1.53,98.427,334.486,642.238,164.182,0.895,1.103,-0.687,-9.217,0.06,0.42,0.317,-0.467,1.08,1.1,98.427,291.269,9.144,7.107,40.633,38.248,38.248,2.385,-14.671,-14.741,0.069,7.107,38.248,-0.09624078371263951
227,2_5,2_6_3_3,37.061,40.424,38.553,43.719,-13.038,-12.985,-11.906,-8.332,1.117,0.927,1.132,0.956,-1.082,-7.459,0.66,-0.27,0.0,0.06,-0.387,0.292,-0.201,0.277,1.02,1.0,1.08,1.53,164.182,334.486,60.96,98.427,1.102,0.862,-0.393,-8.926,0.66,-0.2,-0.389,-0.1,1.02,2.25,164.182,642.238,7.843,7.066,37.061,40.424,37.061,-3.363,-13.038,-12.985,-0.054,7.066,37.061,-0.215687360580298
950,4_6,1_3_6_9,31.932,33.718,33.855,34.669,-27.149,-30.001,-27.634,-29.113,0.99,1.085,0.931,1.029,-1.371,-8.216,0.06,0.42,0.06,0.0,0.217,0.24,0.285,-0.223,1.08,1.08,1.0,1.1,98.427,291.269,98.427,60.96,0.975,1.037,1.376,-8.571,-0.17,0.0,-0.226,-0.472,1.5,1.0,185.535,60.96,7.199,9.592,31.932,33.718,31.932,-1.787,-27.634,-30.001,2.367,7.199,31.932,-0.7318133022435008
946,7_9,1_1_3_6,33.122,33.766,33.2,34.167,-20.971,-21.571,-27.661,-28.929,0.857,1.172,1.024,1.05,-1.053,-8.39,0.06,0.0,0.66,0.06,0.388,0.252,-0.336,0.411,1.08,1.02,1.08,1.0,98.427,60.96,164.182,98.427,0.939,1.048,-1.088,-8.015,-0.01,0.42,-0.156,-0.35,2.7,1.1,636.378,291.269,6.961,7.301,33.122,33.766,33.122,-0.643,-27.661,-28.929,1.268,6.961,33.122,-0.6120648384924359
796,3_3,1_1_3_5,39.05,39.05,38.956,38.956,-24.333,-24.333,-22.533,-22.533,0.879,1.164,0.965,1.059,-0.779,-8.281,0.06,-0.2,0.66,0.06,0.377,0.252,-0.328,0.408,1.08,1.02,1.08,2.25,98.427,642.238,164.182,98.427,1.074,1.074,1.92,-7.114,-0.27,-0.27,0.023,0.023,1.53,1.53,334.486,334.486,6.335,10.201,38.956,38.956,38.956,0.0,-24.333,-24.333,0.0,6.335,38.956,-0.024995479228812196
501,4_9,4_6_4_7,34.658,34.22,36.329,38.137,-8.914,-1.925,-15.608,-15.753,1.046,1.113,0.971,1.117,-0.293,-6.712,-0.17,-0.01,0.0,-0.27,-0.174,0.241,-0.329,0.339,1.5,1.0,1.53,2.7,185.535,636.378,60.96,334.486,0.875,1.066,-0.546,-8.904,-0.17,0.42,-0.127,-0.385,1.5,1.1,185.535,291.269,8.611,6.165,34.658,34.22,34.22,0.438,-15.608,-15.753,0.145,6.165,34.22,-0.5015742391658233
464,7_8,4_2_1_1,37.978,39.525,37.692,36.719,-14.136,-13.097,-16.893,-15.058,1.014,1.12,1.049,0.98,-0.269,-8.186,-0.17,0.06,-0.2,0.66,0.345,0.244,-0.272,-0.044,1.5,2.25,1.02,1.08,185.535,98.427,642.238,164.182,0.918,1.064,-0.93,-7.913,-0.01,0.45,-0.153,-0.358,2.7,1.75,636.378,467.957,7.644,7.255,37.692,36.719,36.719,0.973,-16.893,-15.058,-1.835,7.255,36.719,-0.25010246528858704
362,4_5,3_4_2_9,49.337,51.505,51.706,51.457,3.373,8.133,-9.872,-12.309,1.064,1.054,0.921,1.1,-0.899,-7.168,-0.27,0.42,-0.27,-0.2,0.107,0.235,0.191,0.03,1.53,1.53,2.25,1.1,334.486,291.269,334.486,642.238,0.999,1.017,1.462,-8.094,-0.17,-0.2,-0.228,-0.241,1.5,2.25,185.535,642.238,7.195,8.63,49.337,51.457,49.337,-2.12,-9.872,-12.309,2.437,7.195,49.337,1.019633766317241
468,2_4,3_1_3_4,36.944,34.557,39.24,35.884,-7.805,-7.164,-15.821,-15.097,0.855,1.222,0.948,1.086,-0.39,-7.679,-0.27,-0.17,0.66,0.06,0.281,0.25,-0.349,0.405,1.53,1.02,1.08,1.5,334.486,185.535,164.182,98.427,1.11,0.864,-0.212,-8.953,0.66,-0.17,-0.399,-0.107,1.02,1.5,164.182,185.535,8.562,7.467,36.944,34.557,34.557,2.387,-15.821,-15.097,-0.724,7.467,34.557,-0.4676622792632105
935,1_8,1_6_2_1,33.443,33.615,32.781,33.45,-25.189,-24.585,-28.257,-28.013,1.003,1.054,1.141,1.071,0.632,-7.833,0.06,0.06,0.0,-0.2,0.235,0.224,-0.14,-0.356,1.08,1.0,2.25,1.08,98.427,98.427,60.96,642.238,0.894,1.125,-0.239,-9.257,0.06,0.45,0.324,-0.475,1.08,1.75,98.427,467.957,9.889,7.594,32.781,33.45,32.781,-0.669,-28.257,-28.013,-0.244,7.594,32.781,-0.6463793142395898
428,6_7,2_3_1_4,26.749,32.759,28.591,33.83,-13.122,-12.808,-14.237,-14.108,1.15,0.901,1.158,0.799,-1.5,-8.592,0.66,-0.17,0.06,0.66,-0.445,0.316,0.531,-0.278,1.02,1.08,1.02,1.5,164.182,185.535,98.427,164.182,1.0,1.0,-0.294,-7.636,0.0,-0.01,-0.429,-0.25,1.0,2.7,60.96,636.378,6.136,8.298,26.749,32.759,26.749,-6.009,-14.237,-14.108,-0.128,6.136,26.749,-1.2533732078080122
7,4_8,5_2_2_2,73.217,76.924,73.67,75.655,34.848,35.443,19.973,26.05,1.207,1.073,1.013,0.997,-0.273,-8.05,-0.2,0.66,-0.2,-0.2,-0.398,0.295,0.113,-0.036,2.25,2.25,2.25,1.02,642.238,164.182,642.238,642.238,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,8.624,7.885,73.217,75.655,73.217,-2.437,19.973,26.05,-6.076,7.885,73.217,3.4226533582293635
155,3_5,5_3_1_9,44.582,36.737,48.812,37.758,5.433,-0.389,-10.331,-5.322,0.95,1.06,1.015,0.945,-2.14,-8.299,-0.2,0.42,0.06,0.66,-0.212,0.27,0.392,-0.146,2.25,1.08,1.02,1.1,642.238,291.269,98.427,164.182,0.998,1.101,1.621,-7.471,-0.27,-0.2,0.12,-0.333,1.53,2.25,334.486,642.238,5.332,9.92,44.582,36.737,36.737,7.845,-10.331,-5.322,-5.009,5.332,36.737,-0.24829114398815072
541,4_9,2_6_3_9,35.479,36.005,39.021,39.082,-6.683,-9.368,-16.824,-16.448,1.015,0.942,0.932,1.063,-2.095,-8.687,0.66,0.42,0.0,0.06,-0.302,0.303,-0.224,0.472,1.02,1.0,1.08,1.1,164.182,291.269,60.96,98.427,0.875,1.066,-0.546,-8.904,-0.17,0.42,-0.127,-0.385,1.5,1.1,185.535,291.269,6.808,8.141,35.479,36.005,35.479,-0.525,-16.824,-16.448,-0.376,6.808,35.479,-0.3748823770964195
440,3_8,3_3_3_5,40.338,44.37,43.049,44.894,-2.806,-2.422,-12.221,-14.411,1.012,1.095,0.956,1.073,0.332,-7.424,-0.27,-0.2,0.06,0.06,0.08,0.243,0.26,0.345,1.53,1.08,1.08,2.25,334.486,642.238,98.427,98.427,0.88,1.182,0.092,-8.147,-0.27,0.45,0.225,-0.489,1.53,1.75,334.486,467.957,8.479,7.516,40.338,44.37,40.338,-4.032,-12.221,-14.411,2.191,7.516,40.338,0.11407374506023928
482,6_6,2_2_4_6,42.831,42.831,41.167,41.167,-15.413,-15.413,-15.413,-15.413,1.089,0.886,0.909,1.148,-0.602,-8.058,0.66,0.0,-0.2,-0.27,-0.365,0.302,0.063,0.304,1.02,2.25,1.53,1.0,164.182,60.96,642.238,334.486,0.998,0.998,1.102,-9.105,0.0,0.0,-0.454,-0.454,1.0,1.0,60.96,60.96,8.504,9.16,41.167,41.167,41.167,0.0,-15.413,-15.413,0.0,8.504,41.167,0.19749515384144328
422,2_6,3_4_6_9,32.632,30.275,33.135,31.17,-12.392,-13.389,-19.881,-13.882,0.937,1.115,0.901,1.078,-1.024,-7.209,-0.27,0.42,-0.27,0.0,0.174,0.239,0.153,-0.18,1.53,1.53,1.0,1.1,334.486,291.269,334.486,60.96,1.071,0.882,-0.457,-9.433,0.66,0.0,-0.38,-0.33,1.02,1.0,164.182,60.96,8.409,6.751,32.632,30.275,30.275,2.357,-19.881,-13.882,-5.999,6.751,30.275,-0.8985554908447733
778,6_8,5_3_1_2,28.379,27.508,30.623,27.656,-19.477,-20.692,-22.633,-21.93,0.993,1.01,1.063,0.947,-2.167,-8.362,-0.2,0.66,0.06,0.66,-0.257,0.317,-0.128,0.391,2.25,1.08,1.02,1.02,642.238,164.182,98.427,164.182,0.895,1.043,-0.348,-9.411,0.0,0.45,-0.35,-0.368,1.0,1.75,60.96,467.957,7.244,8.014,28.379,27.508,27.508,0.87,-22.633,-21.93,-0.703,7.244,27.508,-1.1769958263062827
949,1_6,3_2_6_6,33.751,35.407,34.591,35.188,-28.259,-23.576,-25.995,-29.006,0.983,1.084,1.085,1.109,0.588,-7.079,-0.27,0.0,-0.2,0.0,0.144,0.221,-0.148,-0.248,1.53,2.25,1.0,1.0,334.486,60.96,642.238,60.96,0.983,1.082,1.33,-8.949,0.06,0.0,0.223,-0.568,1.08,1.0,98.427,60.96,9.537,8.409,33.751,35.188,33.751,-1.438,-28.259,-29.006,0.747,8.409,33.751,-0.5487692219383019
